x,y,value,rgb_distance
44.1441441,18.2978723,0,1
44.7747748,18.2978723,0,1
45.4054054,18.2978723,0,1
46.036036,18.2978723,0,1
46.6666667,18.2978723,0,1
47.2972973,18.2978723,0,1
47.9279279,18.2978723,0,1
48.5585586,18.2978723,0,1
49.1891892,18.2978723,0,1
49.8198198,18.2978723,0,1
50.4504505,18.2978723,0,1
51.0810811,18.2978723,0,1
51.7117117,18.2978723,0,1
52.3423423,18.2978723,0,1
52.972973,18.2978723,0,1
53.6036036,18.2978723,0,1
54.2342342,18.2978723,0,1
54.8648649,18.2978723,0,1
55.4954955,18.2978723,0,1
56.1261261,18.2978723,0,1
56.7567568,18.2978723,0,1
57.3873874,18.2978723,0,1
58.018018,18.2978723,0,1
58.6486486,18.2978723,0,1
59.2792793,18.2978723,0,1
59.9099099,18.2978723,0,1
60.5405405,18.2978723,0,1
61.1711712,18.2978723,0,1
61.8018018,18.2978723,0,1
62.4324324,18.2978723,7.74522292994e-06,32.15587
63.0630631,18.2978723,0,1
63.6936937,18.2978723,,62.20129
64.3243243,18.2978723,,60.61353
64.954955,18.2978723,0,1
65.5855856,18.2978723,0,1
66.2162162,18.2978723,,143.035
66.8468468,18.2978723,0,1
67.4774775,18.2978723,0,1
68.1081081,18.2978723,7.79617834395e-06,1.414214
68.7387387,18.2978723,7.89808917197e-06,0
69.3693694,18.2978723,7.89808917197e-06,0
70,18.2978723,7.89808917197e-06,0
0,17.8723404,0,1
0.630630631,17.8723404,0,1
1.26126126,17.8723404,0,1
1.89189189,17.8723404,0,1
2.52252252,17.8723404,0,1
3.15315315,17.8723404,0,1
3.78378378,17.8723404,0,1
4.41441441,17.8723404,0,1
5.04504505,17.8723404,0,1
5.67567568,17.8723404,0,1
6.30630631,17.8723404,0,1
6.93693694,17.8723404,0,1
7.56756757,17.8723404,0,1
8.1981982,17.8723404,0,1
8.82882883,17.8723404,0,1
9.45945946,17.8723404,0,1
10.0900901,17.8723404,0,1
10.7207207,17.8723404,0,1
11.3513514,17.8723404,0,1
11.981982,17.8723404,0,1
12.6126126,17.8723404,0,1
13.2432432,17.8723404,0,1
13.8738739,17.8723404,0,1
14.5045045,17.8723404,0,1
15.1351351,17.8723404,0,1
15.7657658,17.8723404,0,1
16.3963964,17.8723404,0,1
17.027027,17.8723404,0,1
17.6576577,17.8723404,0,1
18.2882883,17.8723404,0,1
18.9189189,17.8723404,0,1
19.5495495,17.8723404,0,1
20.1801802,17.8723404,0,1
20.8108108,17.8723404,0,1
21.4414414,17.8723404,0,1
22.0720721,17.8723404,0,1
22.7027027,17.8723404,0,1
23.3333333,17.8723404,0,1
23.963964,17.8723404,0,1
24.5945946,17.8723404,0,1
25.2252252,17.8723404,0,1
25.8558559,17.8723404,0,1
26.4864865,17.8723404,0,1
27.1171171,17.8723404,0,1
27.7477477,17.8723404,0,1
28.3783784,17.8723404,0,1
29.009009,17.8723404,0,1
29.6396396,17.8723404,0,1
30.2702703,17.8723404,0,1
30.9009009,17.8723404,0,1
31.5315315,17.8723404,0,1
32.1621622,17.8723404,0,1
32.7927928,17.8723404,0,1
33.4234234,17.8723404,0,1
34.0540541,17.8723404,0,1
34.6846847,17.8723404,0,1
35.3153153,17.8723404,0,1
35.9459459,17.8723404,0,1
36.5765766,17.8723404,0,1
37.2072072,17.8723404,0,1
37.8378378,17.8723404,0,1
38.4684685,17.8723404,0,1
39.0990991,17.8723404,0,1
39.7297297,17.8723404,0,1
40.3603604,17.8723404,0,1
40.990991,17.8723404,0,1
41.6216216,17.8723404,0,1
42.2522523,17.8723404,0,1
42.8828829,17.8723404,0,1
43.5135135,17.8723404,0,1
44.1441441,17.8723404,0,1
44.7747748,17.8723404,0,1
45.4054054,17.8723404,0,1
46.036036,17.8723404,0,1
46.6666667,17.8723404,0,1
47.2972973,17.8723404,0,1
47.9279279,17.8723404,0,1
48.5585586,17.8723404,0,1
49.1891892,17.8723404,0,1
49.8198198,17.8723404,0,1
50.4504505,17.8723404,0,1
51.0810811,17.8723404,0,1
51.7117117,17.8723404,0,1
52.3423423,17.8723404,0,1
52.972973,17.8723404,0,1
53.6036036,17.8723404,0,1
54.2342342,17.8723404,0,1
54.8648649,17.8723404,0,1
55.4954955,17.8723404,0,1
56.1261261,17.8723404,0,1
56.7567568,17.8723404,0,1
57.3873874,17.8723404,0,1
58.018018,17.8723404,0,1
58.6486486,17.8723404,0,1
59.2792793,17.8723404,0,1
59.9099099,17.8723404,0,1
60.5405405,17.8723404,,143.035
61.1711712,17.8723404,,46.69047
61.8018018,17.8723404,0,1
62.4324324,17.8723404,7.74522292994e-06,32.15587
63.0630631,17.8723404,,51.28353
63.6936937,17.8723404,0,1
64.3243243,17.8723404,,60.61353
64.954955,17.8723404,,51.28353
65.5855856,17.8723404,0,1
66.2162162,17.8723404,,143.035
66.8468468,17.8723404,0,1
67.4774775,17.8723404,0,1
68.1081081,17.8723404,7.79617834395e-06,1.414214
68.7387387,17.8723404,7.89808917197e-06,0
69.3693694,17.8723404,7.89808917197e-06,0
70,17.8723404,7.89808917197e-06,0
0,17.4468085,0,1
0.630630631,17.4468085,0,1
1.26126126,17.4468085,0,1
1.89189189,17.4468085,0,1
2.52252252,17.4468085,0,1
3.15315315,17.4468085,0,1
3.78378378,17.4468085,0,1
4.41441441,17.4468085,0,1
5.04504505,17.4468085,0,1
5.67567568,17.4468085,0,1
6.30630631,17.4468085,0,1
6.93693694,17.4468085,0,1
7.56756757,17.4468085,0,1
8.1981982,17.4468085,0,1
8.82882883,17.4468085,0,1
9.45945946,17.4468085,0,1
10.0900901,17.4468085,0,1
10.7207207,17.4468085,0,1
11.3513514,17.4468085,0,1
11.981982,17.4468085,0,1
12.6126126,17.4468085,0,1
13.2432432,17.4468085,0,1
13.8738739,17.4468085,0,1
14.5045045,17.4468085,0,1
15.1351351,17.4468085,0,1
15.7657658,17.4468085,0,1
16.3963964,17.4468085,0,1
17.027027,17.4468085,0,1
17.6576577,17.4468085,0,1
18.2882883,17.4468085,0,1
18.9189189,17.4468085,0,1
19.5495495,17.4468085,0,1
20.1801802,17.4468085,0,1
20.8108108,17.4468085,0,1
21.4414414,17.4468085,0,1
22.0720721,17.4468085,0,1
22.7027027,17.4468085,0,1
23.3333333,17.4468085,0,1
23.963964,17.4468085,0,1
24.5945946,17.4468085,0,1
25.2252252,17.4468085,0,1
25.8558559,17.4468085,0,1
26.4864865,17.4468085,0,1
27.1171171,17.4468085,0,1
27.7477477,17.4468085,0,1
28.3783784,17.4468085,0,1
29.009009,17.4468085,0,1
29.6396396,17.4468085,0,1
30.2702703,17.4468085,0,1
30.9009009,17.4468085,0,1
31.5315315,17.4468085,0,1
32.1621622,17.4468085,0,1
32.7927928,17.4468085,0,1
33.4234234,17.4468085,0,1
34.0540541,17.4468085,0,1
34.6846847,17.4468085,0,1
35.3153153,17.4468085,0,1
35.9459459,17.4468085,0,1
36.5765766,17.4468085,0,1
37.2072072,17.4468085,0,1
37.8378378,17.4468085,0,1
38.4684685,17.4468085,0,1
39.0990991,17.4468085,0,1
39.7297297,17.4468085,0,1
40.3603604,17.4468085,0,1
40.990991,17.4468085,0,1
41.6216216,17.4468085,0,1
42.2522523,17.4468085,0,1
42.8828829,17.4468085,0,1
43.5135135,17.4468085,0,1
44.1441441,17.4468085,0,1
44.7747748,17.4468085,0,1
45.4054054,17.4468085,0,1
46.036036,17.4468085,0,1
46.6666667,17.4468085,0,1
47.2972973,17.4468085,0,1
47.9279279,17.4468085,0,1
48.5585586,17.4468085,0,1
49.1891892,17.4468085,0,1
49.8198198,17.4468085,0,1
50.4504505,17.4468085,0,1
51.0810811,17.4468085,0,1
51.7117117,17.4468085,0,1
52.3423423,17.4468085,0,1
52.972973,17.4468085,0,1
53.6036036,17.4468085,0,1
54.2342342,17.4468085,0,1
54.8648649,17.4468085,0,1
55.4954955,17.4468085,0,1
56.1261261,17.4468085,0,1
56.7567568,17.4468085,0,1
57.3873874,17.4468085,0,1
58.018018,17.4468085,0,1
58.6486486,17.4468085,0,1
59.2792793,17.4468085,0,1
59.9099099,17.4468085,0,1
60.5405405,17.4468085,0,1
61.1711712,17.4468085,,54.35071
61.8018018,17.4468085,0,1
62.4324324,17.4468085,7.74522292994e-06,32.15587
63.0630631,17.4468085,,36.27671
63.6936937,17.4468085,0,1
64.3243243,17.4468085,,60.61353
64.954955,17.4468085,,140.0143
65.5855856,17.4468085,7.74522292994e-06,26.01922
66.2162162,17.4468085,,143.035
66.8468468,17.4468085,0,1
67.4774775,17.4468085,0,1
68.1081081,17.4468085,7.79617834395e-06,1.414214
68.7387387,17.4468085,7.89808917197e-06,0
69.3693694,17.4468085,7.89808917197e-06,0
70,17.4468085,7.89808917197e-06,0
0,17.0212766,0,1
0.630630631,17.0212766,0,1
1.26126126,17.0212766,0,1
1.89189189,17.0212766,0,1
2.52252252,17.0212766,0,1
3.15315315,17.0212766,0,1
3.78378378,17.0212766,0,1
4.41441441,17.0212766,0,1
5.04504505,17.0212766,0,1
5.67567568,17.0212766,0,1
6.30630631,17.0212766,0,1
6.93693694,17.0212766,0,1
7.56756757,17.0212766,0,1
8.1981982,17.0212766,0,1
8.82882883,17.0212766,0,1
9.45945946,17.0212766,0,1
10.0900901,17.0212766,0,1
10.7207207,17.0212766,0,1
11.3513514,17.0212766,0,1
11.981982,17.0212766,0,1
12.6126126,17.0212766,0,1
13.2432432,17.0212766,0,1
13.8738739,17.0212766,0,1
14.5045045,17.0212766,0,1
15.1351351,17.0212766,0,1
15.7657658,17.0212766,0,1
16.3963964,17.0212766,0,1
17.027027,17.0212766,0,1
17.6576577,17.0212766,0,1
18.2882883,17.0212766,0,1
18.9189189,17.0212766,0,1
19.5495495,17.0212766,0,1
20.1801802,17.0212766,0,1
20.8108108,17.0212766,0,1
21.4414414,17.0212766,0,1
22.0720721,17.0212766,0,1
22.7027027,17.0212766,0,1
23.3333333,17.0212766,0,1
23.963964,17.0212766,0,1
24.5945946,17.0212766,0,1
25.2252252,17.0212766,0,1
25.8558559,17.0212766,0,1
26.4864865,17.0212766,0,1
27.1171171,17.0212766,0,1
27.7477477,17.0212766,0,1
28.3783784,17.0212766,0,1
29.009009,17.0212766,0,1
29.6396396,17.0212766,0,1
30.2702703,17.0212766,0,1
30.9009009,17.0212766,0,1
31.5315315,17.0212766,0,1
32.1621622,17.0212766,0,1
32.7927928,17.0212766,0,1
33.4234234,17.0212766,0,1
34.0540541,17.0212766,0,1
34.6846847,17.0212766,0,1
35.3153153,17.0212766,0,1
35.9459459,17.0212766,0,1
36.5765766,17.0212766,0,1
37.2072072,17.0212766,0,1
37.8378378,17.0212766,0,1
38.4684685,17.0212766,0,1
39.0990991,17.0212766,0,1
39.7297297,17.0212766,0,1
40.3603604,17.0212766,0,1
40.990991,17.0212766,0,1
41.6216216,17.0212766,0,1
42.2522523,17.0212766,0,1
42.8828829,17.0212766,0,1
43.5135135,17.0212766,0,1
44.1441441,17.0212766,0,1
44.7747748,17.0212766,0,1
45.4054054,17.0212766,0,1
46.036036,17.0212766,0,1
46.6666667,17.0212766,0,1
47.2972973,17.0212766,0,1
47.9279279,17.0212766,0,1
48.5585586,17.0212766,0,1
49.1891892,17.0212766,0,1
49.8198198,17.0212766,0,1
50.4504505,17.0212766,0,1
51.0810811,17.0212766,0,1
51.7117117,17.0212766,0,1
52.3423423,17.0212766,0,1
52.972973,17.0212766,0,1
53.6036036,17.0212766,0,1
54.2342342,17.0212766,0,1
54.8648649,17.0212766,0,1
55.4954955,17.0212766,0,1
56.1261261,17.0212766,0,1
56.7567568,17.0212766,0,1
57.3873874,17.0212766,0,1
58.018018,17.0212766,0,1
58.6486486,17.0212766,0,1
59.2792793,17.0212766,0,1
59.9099099,17.0212766,0,1
60.5405405,17.0212766,0,1
61.1711712,17.0212766,0,1
61.8018018,17.0212766,0,1
62.4324324,17.0212766,7.74522292994e-06,32.15587
63.0630631,17.0212766,0,1
63.6936937,17.0212766,0,1
