x,y,value,rgb_distance
34.0540541,-0.85106383,,62.16108
34.6846847,-0.85106383,,52.39275
35.3153153,-0.85106383,,46.05432
35.9459459,-0.85106383,,42.30839
36.5765766,-0.85106383,,38.07887
37.2072072,-0.85106383,,38.67816
37.8378378,-0.85106383,7.79617834395e-06,30.51229
38.4684685,-0.85106383,7.79617834395e-06,31.06445
39.0990991,-0.85106383,7.79617834395e-06,30.21589
39.7297297,-0.85106383,7.79617834395e-06,31.14482
40.3603604,-0.85106383,7.79617834395e-06,28.4605
40.990991,-0.85106383,7.79617834395e-06,23.72762
41.6216216,-0.85106383,7.79617834395e-06,23.72762
42.2522523,-0.85106383,7.79617834395e-06,25.47548
42.8828829,-0.85106383,7.79617834395e-06,22.56103
43.5135135,-0.85106383,7.79617834395e-06,20.51828
44.1441441,-0.85106383,7.79617834395e-06,21.42429
44.7747748,-0.85106383,7.79617834395e-06,19.64688
45.4054054,-0.85106383,7.79617834395e-06,23.68544
46.036036,-0.85106383,7.79617834395e-06,20.34699
46.6666667,-0.85106383,7.84713375796e-06,14.03567
47.2972973,-0.85106383,7.84713375796e-06,15
47.9279279,-0.85106383,7.84713375796e-06,15
48.5585586,-0.85106383,7.84713375796e-06,10.48809
49.1891892,-0.85106383,,86.07555
49.8198198,-0.85106383,,70.02857
50.4504505,-0.85106383,,59.48109
51.0810811,-0.85106383,3.2101910828e-06,33.24154
51.7117117,-0.85106383,3.36305732484e-06,24.53569
52.3423423,-0.85106383,3.36305732484e-06,27.03701
52.972973,-0.85106383,3.97452229299e-06,20.39608
53.6036036,-0.85106383,4.7898089172e-06,15.0333
54.2342342,-0.85106383,4.17834394904e-06,9.219544
54.8648649,-0.85106383,3.56687898089e-06,12.08305
55.4954955,-0.85106383,3.2101910828e-06,25.39685
56.1261261,-0.85106383,,55.9017
56.7567568,-0.85106383,,73.7428
57.3873874,-0.85106383,,71.12665
58.018018,-0.85106383,,40.49691
58.6486486,-0.85106383,7.13375796178e-07,30.23243
59.2792793,-0.85106383,6.62420382166e-07,7.483315
59.9099099,-0.85106383,0,8.246211
60.5405405,-0.85106383,0,2.44949
61.1711712,-0.85106383,0,1
61.8018018,-0.85106383,0,1
62.4324324,-0.85106383,0,1
63.0630631,-0.85106383,0,1
63.6936937,-0.85106383,0,1
64.3243243,-0.85106383,0,1
64.954955,-0.85106383,0,1
65.5855856,-0.85106383,0,1
66.2162162,-0.85106383,0,1
66.8468468,-0.85106383,0,1
67.4774775,-0.85106383,0,1
68.1081081,-0.85106383,7.79617834395e-06,2.236068
68.7387387,-0.85106383,7.89808917197e-06,0
69.3693694,-0.85106383,7.89808917197e-06,0
70,-0.85106383,7.89808917197e-06,0
0,-1.27659574,,125.06
0.630630631,-1.27659574,,119.9375
1.26126126,-1.27659574,,87.25251
1.89189189,-1.27659574,,67.24582
2.52252252,-1.27659574,,47.24405
3.15315315,-1.27659574,8.66242038217e-07,28.79236
3.78378378,-1.27659574,8.66242038217e-07,16.40122
4.41441441,-1.27659574,7.13375796178e-07,3.605551
5.04504505,-1.27659574,6.62420382166e-07,31.55947
