x,y,value,rgb_distance
16.9906542,1,843.243243243,9.340771
17.1588785,1,745.945945946,21.47091
17.3271028,1,,57.28001
17.4953271,1,843.243243243,8.440972
17.6635514,1,843.243243243,2.291288
17.8317757,1,843.243243243,6.422616
18,1,,109.8874
0,0.962962963,,93.53743
0.168224299,0.962962963,810.810810811,4.272002
0.336448598,0.962962963,843.243243243,5.315073
0.504672897,0.962962963,810.810810811,4.716991
0.672897196,0.962962963,810.810810811,4.031129
0.841121495,0.962962963,810.810810811,4.609772
1.00934579,0.962962963,810.810810811,4.609772
1.17757009,0.962962963,810.810810811,4.609772
1.34579439,0.962962963,810.810810811,5.315073
1.51401869,0.962962963,843.243243243,5.315073
1.68224299,0.962962963,810.810810811,5.315073
1.85046729,0.962962963,810.810810811,5.315073
2.01869159,0.962962963,843.243243243,4.272002
2.18691589,0.962962963,843.243243243,4.387482
2.35514019,0.962962963,843.243243243,4.716991
2.52336449,0.962962963,843.243243243,2.872281
2.69158879,0.962962963,843.243243243,2.692582
2.85981308,0.962962963,843.243243243,3.201562
3.02803738,0.962962963,843.243243243,3.201562
3.19626168,0.962962963,843.243243243,3.201562
3.36448598,0.962962963,843.243243243,3.201562
3.53271028,0.962962963,875.675675676,2.828427
3.70093458,0.962962963,843.243243243,4.821825
3.86915888,0.962962963,843.243243243,1.802776
4.03738318,0.962962963,843.243243243,1.802776
4.20560748,0.962962963,843.243243243,4.272002
4.37383178,0.962962963,810.810810811,4.5
4.54205607,0.962962963,810.810810811,3.905125
4.71028037,0.962962963,810.810810811,5.315073
4.87850467,0.962962963,810.810810811,3.5
5.04672897,0.962962963,810.810810811,4.609772
5.21495327,0.962962963,778.378378378,4.242641
5.38317757,0.962962963,778.378378378,4.582576
5.55140187,0.962962963,745.945945946,5.09902
5.71962617,0.962962963,745.945945946,5.385165
5.88785047,0.962962963,745.945945946,5.744563
6.05607477,0.962962963,713.513513514,4.716991
6.22429907,0.962962963,713.513513514,4.387482
6.39252336,0.962962963,713.513513514,4.153312
6.56074766,0.962962963,713.513513514,4.387482
6.72897196,0.962962963,713.513513514,3.774917
6.89719626,0.962962963,681.081081081,4.123106
7.06542056,0.962962963,681.081081081,3
7.23364486,0.962962963,681.081081081,4.242641
7.40186916,0.962962963,681.081081081,6.164414
7.57009346,0.962962963,648.648648649,6.708204
7.73831776,0.962962963,681.081081081,6.164414
7.90654206,0.962962963,681.081081081,6.164414
8.07476636,0.962962963,681.081081081,5.91608
8.24299065,0.962962963,681.081081081,5.385165
8.41121495,0.962962963,681.081081081,4.123106
8.57943925,0.962962963,681.081081081,4.582576
8.74766355,0.962962963,681.081081081,5.656854
8.91588785,0.962962963,681.081081081,6.403124
9.08411215,0.962962963,713.513513514,4.716991
9.25233645,0.962962963,713.513513514,4.387482
9.42056075,0.962962963,713.513513514,2.5
9.58878505,0.962962963,713.513513514,2.291288
9.75700935,0.962962963,713.513513514,3.354102
9.92523364,0.962962963,713.513513514,4.5
10.0934579,0.962962963,713.513513514,4.716991
10.2616822,0.962962963,713.513513514,6.103278
10.4299065,0.962962963,745.945945946,6.708204
10.5981308,0.962962963,745.945945946,5.09902
10.7663551,0.962962963,745.945945946,3.162278
10.9345794,0.962962963,745.945945946,4.898979
11.1028037,0.962962963,745.945945946,6.403124
11.271028,0.962962963,745.945945946,6.403124
11.4392523,0.962962963,745.945945946,5.385165
11.6074766,0.962962963,745.945945946,4.582576
11.7757009,0.962962963,745.945945946,2
11.9439252,0.962962963,745.945945946,2.236068
12.1121495,0.962962963,745.945945946,5.830952
12.2803738,0.962962963,745.945945946,5.385165
12.4485981,0.962962963,745.945945946,4.582576
12.6168224,0.962962963,745.945945946,4.123106
12.7850467,0.962962963,745.945945946,3.605551
12.953271,0.962962963,745.945945946,3
13.1214953,0.962962963,745.945945946,4.582576
13.2897196,0.962962963,745.945945946,4.898979
13.4579439,0.962962963,745.945945946,6
13.6261682,0.962962963,778.378378378,5.09902
13.7943925,0.962962963,778.378378378,3.741657
13.9626168,0.962962963,778.378378378,3.316625
14.1308411,0.962962963,778.378378378,3.316625
14.2990654,0.962962963,778.378378378,4.123106
14.4672897,0.962962963,810.810810811,5.5
14.635514,0.962962963,778.378378378,6.403124
14.8037383,0.962962963,810.810810811,4.272002
14.9719626,0.962962963,810.810810811,16.07016
15.1401869,0.962962963,,91.81775
15.3084112,0.962962963,,38.15757
15.4766355,0.962962963,,46.19524
15.6448598,0.962962963,,82.62869
15.8130841,0.962962963,,40.12481
15.9813084,0.962962963,,75.13488
16.1495327,0.962962963,,89.85822
16.317757,0.962962963,,45.67549
16.4859813,0.962962963,,82.16143
16.6542056,0.962962963,745.945945946,30.88689
16.8224299,0.962962963,843.243243243,4.153312
16.9906542,0.962962963,843.243243243,0.5
17.1588785,0.962962963,1005.40540541,26.93047
17.3271028,0.962962963,,103.7617
17.4953271,0.962962963,843.243243243,4.821825
17.6635514,0.962962963,843.243243243,3.201562
17.8317757,0.962962963,843.243243243,9.5
18,0.962962963,,108.5461
0,0.925925926,,94.07577
0.168224299,0.925925926,810.810810811,3.041381
0.336448598,0.925925926,843.243243243,5.315073
0.504672897,0.925925926,810.810810811,3.905125
0.672897196,0.925925926,810.810810811,3.201562
0.841121495,0.925925926,810.810810811,3.354102
1.00934579,0.925925926,810.810810811,3.774917
1.17757009,0.925925926,810.810810811,3.774917
1.34579439,0.925925926,810.810810811,5.408327
1.51401869,0.925925926,810.810810811,5.315073
1.68224299,0.925925926,810.810810811,5.315073
1.85046729,0.925925926,810.810810811,5.315073
2.01869159,0.925925926,843.243243243,3.5
2.18691589,0.925925926,843.243243243,3.5
2.35514019,0.925925926,843.243243243,3.5
2.52336449,0.925925926,843.243243243,5.59017
2.69158879,0.925925926,843.243243243,4.153312
2.85981308,0.925925926,843.243243243,4.031129
3.02803738,0.925925926,875.675675676,4.123106
3.19626168,0.925925926,875.675675676,4.123106
3.36448598,0.925925926,875.675675676,4.123106
3.53271028,0.925925926,875.675675676,2.236068
3.70093458,0.925925926,843.243243243,2.061553
3.86915888,0.925925926,843.243243243,1.118034
4.03738318,0.925925926,843.243243243,3.201562
4.20560748,0.925925926,810.810810811,6.652067
4.37383178,0.925925926,810.810810811,3.5
4.54205607,0.925925926,810.810810811,3.201562
4.71028037,0.925925926,810.810810811,3.5
4.87850467,0.925925926,810.810810811,5.315073
5.04672897,0.925925926,778.378378378,4.472136
5.21495327,0.925925926,778.378378378,5.385165
5.38317757,0.925925926,745.945945946,5.09902
5.55140187,0.925925926,745.945945946,4
5.71962617,0.925925926,713.513513514,8.01561
5.88785047,0.925925926,713.513513514,5.85235
6.05607477,0.925925926,713.513513514,5.123475
6.22429907,0.925925926,713.513513514,5.5
6.39252336,0.925925926,681.081081081,4.582576
6.56074766,0.925925926,681.081081081,5.09902
6.72897196,0.925925926,681.081081081,4.123106
6.89719626,0.925925926,681.081081081,4.358899
7.06542056,0.925925926,648.648648649,5.385165
7.23364486,0.925925926,648.648648649,5
7.40186916,0.925925926,648.648648649,5
7.57009346,0.925925926,648.648648649,5.744563
7.73831776,0.925925926,648.648648649,5.744563
7.90654206,0.925925926,648.648648649,5.09902
8.07476636,0.925925926,648.648648649,5
8.24299065,0.925925926,648.648648649,4.582576
8.41121495,0.925925926,648.648648649,4.472136
8.57943925,0.925925926,648.648648649,6.480741
8.74766355,0.925925926,681.081081081,5.744563
8.91588785,0.925925926,681.081081081,4.898979
9.08411215,0.925925926,681.081081081,3.605551
9.25233645,0.925925926,681.081081081,3.464102
9.42056075,0.925925926,681.081081081,3.741657
9.58878505,0.925925926,713.513513514,4.716991
9.75700935,0.925925926,713.513513514,2.872281
9.92523364,0.925925926,713.513513514,3.354102
10.0934579,0.925925926,713.513513514,2.291288
10.2616822,0.925925926,713.513513514,3.041381
10.4299065,0.925925926,713.513513514,4.609772
10.5981308,0.925925926,713.513513514,4.716991
10.7663551,0.925925926,745.945945946,5.477226
10.9345794,0.925925926,745.945945946,5.09902
11.1028037,0.925925926,713.513513514,6.344289
11.271028,0.925925926,745.945945946,6.480741
11.4392523,0.925925926,745.945945946,5.656854
11.6074766,0.925925926,745.945945946,5.09902
11.7757009,0.925925926,745.945945946,4.123106
11.9439252,0.925925926,745.945945946,4.123106
12.1121495,0.925925926,745.945945946,5.385165
12.2803738,0.925925926,745.945945946,4.582576
12.4485981,0.925925926,745.945945946,3.162278
12.6168224,0.925925926,745.945945946,2.44949
12.7850467,0.925925926,745.945945946,1.732051
12.953271,0.925925926,745.945945946,3
13.1214953,0.925925926,745.945945946,3.741657
13.2897196,0.925925926,745.945945946,4.898979
13.4579439,0.925925926,745.945945946,5.385165
13.6261682,0.925925926,778.378378378,4.358899
13.7943925,0.925925926,778.378378378,3
13.9626168,0.925925926,778.378378378,2.44949
14.1308411,0.925925926,778.378378378,3
14.2990654,0.925925926,778.378378378,3.316625
14.4672897,0.925925926,810.810810811,5.5
14.635514,0.925925926,778.378378378,6.164414
14.8037383,0.925925926,810.810810811,2.692582
14.9719626,0.925925926,810.810810811,13.1244
15.1401869,0.925925926,,92.5986
15.3084112,0.925925926,1005.40540541,18.47295
15.4766355,0.925925926,,47.87484
15.6448598,0.925925926,,88.94661
15.8130841,0.925925926,,64.10928
15.9813084,0.925925926,,88.86788
16.1495327,0.925925926,,93.99734
16.317757,0.925925926,,85.6344
16.4859813,0.925925926,,98.53172
16.6542056,0.925925926,,63.07139
16.8224299,0.925925926,843.243243243,8.789198
16.9906542,0.925925926,843.243243243,1.5
17.1588785,0.925925926,940.540540541,22.58871
17.3271028,0.925925926,,89.37561
17.4953271,0.925925926,843.243243243,5.123475
17.6635514,0.925925926,875.675675676,3
17.8317757,0.925925926,843.243243243,7.826238
18,0.925925926,,108.6566
0,0.888888889,,100.231
0.168224299,0.888888889,810.810810811,4.716991
0.336448598,0.888888889,810.810810811,5.408327
0.504672897,0.888888889,810.810810811,3.905125
0.672897196,0.888888889,810.810810811,2.061553
0.841121495,0.888888889,810.810810811,3.640055
1.00934579,0.888888889,810.810810811,4.716991
1.17757009,0.888888889,810.810810811,4.716991
1.34579439,0.888888889,810.810810811,3.905125
1.51401869,0.888888889,810.810810811,3.774917
1.68224299,0.888888889,810.810810811,4.609772
1.85046729,0.888888889,810.810810811,4.609772
2.01869159,0.888888889,810.810810811,5.315073
2.18691589,0.888888889,843.243243243,5.315073
2.35514019,0.888888889,843.243243243,5.315073
2.52336449,0.888888889,843.243243243,4.031129
2.69158879,0.888888889,843.243243243,2.5
2.85981308,0.888888889,843.243243243,1.5
3.02803738,0.888888889,843.243243243,2.061553
3.19626168,0.888888889,843.243243243,2.061553
3.36448598,0.888888889,843.243243243,2.061553
3.53271028,0.888888889,843.243243243,1.118034
3.70093458,0.888888889,843.243243243,3.041381
3.86915888,0.888888889,810.810810811,6.103278
4.03738318,0.888888889,810.810810811,3.5
4.20560748,0.888888889,810.810810811,5.220153
4.37383178,0.888888889,778.378378378,2.828427
4.54205607,0.888888889,778.378378378,1.414214
4.71028037,0.888888889,778.378378378,4.582576
4.87850467,0.888888889,745.945945946,5.385165
5.04672897,0.888888889,745.945945946,4
5.21495327,0.888888889,745.945945946,5.744563
5.38317757,0.888888889,713.513513514,5.315073
5.55140187,0.888888889,713.513513514,4.031129
5.71962617,0.888888889,713.513513514,4.153312
5.88785047,0.888888889,681.081081081,3.605551
6.05607477,0.888888889,681.081081081,3.605551
6.22429907,0.888888889,648.648648649,5.09902
6.39252336,0.888888889,648.648648649,4.123106
6.56074766,0.888888889,648.648648649,4.242641
6.72897196,0.888888889,648.648648649,4.242641
6.89719626,0.888888889,616.216216216,4.272002
7.06542056,0.888888889,616.216216216,2.5
7.23364486,0.888888889,616.216216216,2.692582
7.40186916,0.888888889,616.216216216,1.118034
7.57009346,0.888888889,616.216216216,2.291288
7.73831776,0.888888889,616.216216216,5.5
7.90654206,0.888888889,616.216216216,3.905125
8.07476636,0.888888889,616.216216216,3.905125
8.24299065,0.888888889,616.216216216,2.291288
8.41121495,0.888888889,616.216216216,1.5
8.57943925,0.888888889,616.216216216,4.5
8.74766355,0.888888889,616.216216216,4.5
8.91588785,0.888888889,648.648648649,3
9.08411215,0.888888889,648.648648649,3.162278
9.25233645,0.888888889,648.648648649,3
9.42056075,0.888888889,648.648648649,4.582576
9.58878505,0.888888889,681.081081081,3.741657
9.75700935,0.888888889,681.081081081,3.605551
9.92523364,0.888888889,681.081081081,2.236068
10.0934579,0.888888889,681.081081081,2.828427
10.2616822,0.888888889,681.081081081,3.741657
10.4299065,0.888888889,713.513513514,3.354102
10.5981308,0.888888889,713.513513514,2.5
10.7663551,0.888888889,713.513513514,2.872281
10.9345794,0.888888889,713.513513514,2.692582
11.1028037,0.888888889,713.513513514,5.123475
11.271028,0.888888889,713.513513514,4.716991
11.4392523,0.888888889,713.513513514,4.716991
11.6074766,0.888888889,713.513513514,4.716991
11.7757009,0.888888889,713.513513514,5.678908
11.9439252,0.888888889,713.513513514,5.678908
12.1121495,0.888888889,745.945945946,6.480741
12.2803738,0.888888889,745.945945946,5.09902
12.4485981,0.888888889,745.945945946,4.898979
12.6168224,0.888888889,745.945945946,3
12.7850467,0.888888889,745.945945946,2
12.953271,0.888888889,745.945945946,2.44949
13.1214953,0.888888889,745.945945946,3.741657
13.2897196,0.888888889,745.945945946,3.464102
13.4579439,0.888888889,745.945945946,5.385165
13.6261682,0.888888889,778.378378378,4.472136
13.7943925,0.888888889,778.378378378,2.44949
13.9626168,0.888888889,778.378378378,3
14.1308411,0.888888889,778.378378378,4.242641
14.2990654,0.888888889,778.378378378,4.242641
14.4672897,0.888888889,810.810810811,1.5
14.635514,0.888888889,810.810810811,6.184658
14.8037383,0.888888889,810.810810811,4.609772
14.9719626,0.888888889,810.810810811,7.228416
15.1401869,0.888888889,,76.00822
15.3084112,0.888888889,,84.3875
15.4766355,0.888888889,,75.2994
15.6448598,0.888888889,,88.04828
15.8130841,0.888888889,,90.25242
15.9813084,0.888888889,,101.7767
16.1495327,0.888888889,,103.6364
16.317757,0.888888889,,70.07139
16.4859813,0.888888889,,77.91181
16.6542056,0.888888889,,45.67549
16.8224299,0.888888889,810.810810811,11.2361
16.9906542,0.888888889,875.675675676,7
17.1588785,0.888888889,745.945945946,34.72751
17.3271028,0.888888889,,108.5288
17.4953271,0.888888889,843.243243243,6.344289
17.6635514,0.888888889,843.243243243,3.201562
17.8317757,0.888888889,908.108108108,4.743416
18,0.888888889,,108.2139
0,0.851851852,,94.82747
0.168224299,0.851851852,843.243243243,2.692582
0.336448598,0.851851852,810.810810811,5.5
0.504672897,0.851851852,810.810810811,3.774917
0.672897196,0.851851852,810.810810811,2.061553
0.841121495,0.851851852,810.810810811,3.041381
1.00934579,0.851851852,810.810810811,4.272002
1.17757009,0.851851852,810.810810811,5.59017
1.34579439,0.851851852,810.810810811,4.5
1.51401869,0.851851852,810.810810811,4.716991
1.68224299,0.851851852,810.810810811,3.640055
1.85046729,0.851851852,810.810810811,3.640055
2.01869159,0.851851852,810.810810811,3.774917
2.18691589,0.851851852,810.810810811,4.609772
2.35514019,0.851851852,810.810810811,4.609772
2.52336449,0.851851852,810.810810811,6.184658
2.69158879,0.851851852,810.810810811,7.228416
2.85981308,0.851851852,810.810810811,8.381527
3.02803738,0.851851852,810.810810811,7.228416
3.19626168,0.851851852,810.810810811,7.228416
3.36448598,0.851851852,810.810810811,7.228416
3.53271028,0.851851852,810.810810811,3.774917
3.70093458,0.851851852,810.810810811,2.692582
3.86915888,0.851851852,810.810810811,5.123475
4.03738318,0.851851852,778.378378378,2.236068
4.20560748,0.851851852,778.378378378,3.605551
4.37383178,0.851851852,745.945945946,3.162278
4.54205607,0.851851852,745.945945946,1.414214
4.71028037,0.851851852,745.945945946,6
4.87850467,0.851851852,713.513513514,5.315073
5.04672897,0.851851852,713.513513514,4.031129
5.21495327,0.851851852,713.513513514,4.716991
5.38317757,0.851851852,713.513513514,5.408327
5.55140187,0.851851852,681.081081081,4.898979
5.71962617,0.851851852,681.081081081,4.690416
5.88785047,0.851851852,648.648648649,4.242641
6.05607477,0.851851852,648.648648649,4.358899
6.22429907,0.851851852,648.648648649,5.385165
6.39252336,0.851851852,616.216216216,4.387482
6.56074766,0.851851852,616.216216216,3.5
6.72897196,0.851851852,616.216216216,2.061553
6.89719626,0.851851852,616.216216216,4.716991
7.06542056,0.851851852,583.783783784,6.020797
7.23364486,0.851851852,583.783783784,6.020797
7.40186916,0.851851852,583.783783784,5.59017
7.57009346,0.851851852,583.783783784,5.315073
7.73831776,0.851851852,583.783783784,4.387482
7.90654206,0.851851852,583.783783784,4.387482
8.07476636,0.851851852,583.783783784,4.5
8.24299065,0.851851852,583.783783784,4.153312
8.41121495,0.851851852,583.783783784,5.59017
8.57943925,0.851851852,616.216216216,3.5
8.74766355,0.851851852,616.216216216,1.5
8.91588785,0.851851852,616.216216216,3.905125
9.08411215,0.851851852,616.216216216,4.387482
9.25233645,0.851851852,616.216216216,4.924429
9.42056075,0.851851852,648.648648649,5.830952
9.58878505,0.851851852,648.648648649,5
9.75700935,0.851851852,648.648648649,5.09902
9.92523364,0.851851852,648.648648649,4.472136
10.0934579,0.851851852,648.648648649,4.690416
10.2616822,0.851851852,648.648648649,5.385165
10.4299065,0.851851852,681.081081081,5.196152
10.5981308,0.851851852,681.081081081,5.196152
10.7663551,0.851851852,681.081081081,3.741657
10.9345794,0.851851852,681.081081081,4.242641
11.1028037,0.851851852,681.081081081,5.09902
11.271028,0.851851852,681.081081081,5.385165
11.4392523,0.851851852,681.081081081,5.91608
11.6074766,0.851851852,713.513513514,4.716991
11.7757009,0.851851852,713.513513514,4.387482
11.9439252,0.851851852,713.513513514,4.387482
12.1121495,0.851851852,713.513513514,4.716991
12.2803738,0.851851852,713.513513514,5.408327
12.4485981,0.851851852,713.513513514,4.716991
12.6168224,0.851851852,745.945945946,4.582576
12.7850467,0.851851852,745.945945946,4.582576
12.953271,0.851851852,745.945945946,3
13.1214953,0.851851852,745.945945946,4.582576
13.2897196,0.851851852,745.945945946,4.898979
13.4579439,0.851851852,778.378378378,5.744563
13.6261682,0.851851852,778.378378378,4.582576
13.7943925,0.851851852,778.378378378,4.242641
13.9626168,0.851851852,778.378378378,5.744563
14.1308411,0.851851852,778.378378378,5.744563
14.2990654,0.851851852,810.810810811,4.272002
14.4672897,0.851851852,810.810810811,1.118034
14.635514,0.851851852,810.810810811,1.802776
14.8037383,0.851851852,843.243243243,5.408327
14.9719626,0.851851852,810.810810811,4.609772
15.1401869,0.851851852,843.243243243,27.24427
15.3084112,0.851851852,,40.35468
15.4766355,0.851851852,810.810810811,19.24188
15.6448598,0.851851852,810.810810811,13.2382
15.8130841,0.851851852,843.243243243,10.8282
15.9813084,0.851851852,810.810810811,20.4267
16.1495327,0.851851852,843.243243243,16.00781
16.317757,0.851851852,810.810810811,11.96871
16.4859813,0.851851852,843.243243243,34.86044
16.6542056,0.851851852,843.243243243,6.873864
16.8224299,0.851851852,875.675675676,2.236068
16.9906542,0.851851852,843.243243243,1.118034
17.1588785,0.851851852,908.108108108,4.301163
17.3271028,0.851851852,972.972972973,26.70206
17.4953271,0.851851852,875.675675676,7.874008
17.6635514,0.851851852,843.243243243,5.5
17.8317757,0.851851852,940.540540541,9.340771
18,0.851851852,,108.2139
0,0.814814815,,92.99059
0.168224299,0.814814815,843.243243243,2.5
0.336448598,0.814814815,810.810810811,7.29726
0.504672897,0.814814815,810.810810811,2.061553
0.672897196,0.814814815,843.243243243,5.315073
0.841121495,0.814814815,810.810810811,3.354102
1.00934579,0.814814815,810.810810811,4.272002
1.17757009,0.814814815,843.243243243,5.123475
1.34579439,0.814814815,810.810810811,3.354102
1.51401869,0.814814815,810.810810811,1.802776
1.68224299,0.814814815,810.810810811,1.802776
1.85046729,0.814814815,810.810810811,1.118034
2.01869159,0.814814815,810.810810811,4.031129
2.18691589,0.814814815,810.810810811,4.031129
2.35514019,0.814814815,810.810810811,3.640055
2.52336449,0.814814815,778.378378378,4.582576
2.69158879,0.814814815,778.378378378,4.582576
2.85981308,0.814814815,778.378378378,4.582576
3.02803738,0.814814815,778.378378378,5.744563
3.19626168,0.814814815,778.378378378,5.09902
3.36448598,0.814814815,778.378378378,4.242641
3.53271028,0.814814815,778.378378378,5.385165
3.70093458,0.814814815,778.378378378,5.830952
3.86915888,0.814814815,745.945945946,2.44949
4.03738318,0.814814815,745.945945946,5
4.20560748,0.814814815,713.513513514,1.118034
4.37383178,0.814814815,713.513513514,3.5
4.54205607,0.814814815,713.513513514,4.716991
4.71028037,0.814814815,681.081081081,4.472136
4.87850467,0.814814815,681.081081081,4.242641
5.04672897,0.814814815,648.648648649,4.242641
5.21495327,0.814814815,648.648648649,3.605551
5.38317757,0.814814815,648.648648649,3.162278
5.55140187,0.814814815,616.216216216,6.184658
5.71962617,0.814814815,616.216216216,2.692582
5.88785047,0.814814815,583.783783784,5.315073
6.05607477,0.814814815,583.783783784,1.802776
6.22429907,0.814814815,583.783783784,1.802776
6.39252336,0.814814815,583.783783784,3.5
6.56074766,0.814814815,583.783783784,4.272002
6.72897196,0.814814815,583.783783784,6.184658
6.89719626,0.814814815,583.783783784,6.184658
7.06542056,0.814814815,583.783783784,6.103278
7.23364486,0.814814815,583.783783784,5.59017
7.40186916,0.814814815,551.351351351,5.408327
7.57009346,0.814814815,551.351351351,4.272002
7.73831776,0.814814815,551.351351351,3.201562
7.90654206,0.814814815,551.351351351,4.272002
8.07476636,0.814814815,551.351351351,5.024938
8.24299065,0.814814815,583.783783784,4.716991
8.41121495,0.814814815,583.783783784,3.905125
8.57943925,0.814814815,583.783783784,2.692582
8.74766355,0.814814815,583.783783784,4.387482
8.91588785,0.814814815,583.783783784,4.5
9.08411215,0.814814815,583.783783784,6.020797
9.25233645,0.814814815,616.216216216,5.59017
9.42056075,0.814814815,616.216216216,3.201562
9.58878505,0.814814815,616.216216216,4.272002
9.75700935,0.814814815,648.648648649,6
9.92523364,0.814814815,648.648648649,6
10.0934579,0.814814815,648.648648649,5.09902
10.2616822,0.814814815,648.648648649,4.242641
10.4299065,0.814814815,648.648648649,4.472136
10.5981308,0.814814815,648.648648649,5.744563
10.7663551,0.814814815,681.081081081,5.830952
10.9345794,0.814814815,681.081081081,5.477226
11.1028037,0.814814815,681.081081081,5.91608
11.271028,0.814814815,681.081081081,6.557439
11.4392523,0.814814815,713.513513514,6.344289
11.6074766,0.814814815,681.081081081,5.744563
11.7757009,0.814814815,713.513513514,4.387482
11.9439252,0.814814815,713.513513514,4.153312
12.1121495,0.814814815,713.513513514,4.387482
12.2803738,0.814814815,713.513513514,5.315073
12.4485981,0.814814815,745.945945946,6.480741
12.6168224,0.814814815,745.945945946,4.582576
12.7850467,0.814814815,745.945945946,4.123106
12.953271,0.814814815,745.945945946,5.385165
13.1214953,0.814814815,778.378378378,4.242641
13.2897196,0.814814815,778.378378378,4.242641
13.4579439,0.814814815,778.378378378,4.582576
13.6261682,0.814814815,810.810810811,5.315073
13.7943925,0.814814815,810.810810811,4.031129
13.9626168,0.814814815,810.810810811,3.640055
14.1308411,0.814814815,810.810810811,3.640055
14.2990654,0.814814815,810.810810811,5.220153
14.4672897,0.814814815,843.243243243,2.291288
14.635514,0.814814815,843.243243243,2.291288
14.8037383,0.814814815,843.243243243,2.692582
14.9719626,0.814814815,843.243243243,2.291288
15.1401869,0.814814815,843.243243243,10.45227
15.3084112,0.814814815,875.675675676,2.828427
15.4766355,0.814814815,875.675675676,2.828427
15.6448598,0.814814815,875.675675676,2.828427
15.8130841,0.814814815,875.675675676,2.828427
15.9813084,0.814814815,843.243243243,3.354102
16.1495327,0.814814815,875.675675676,2.236068
16.317757,0.814814815,875.675675676,2.828427
16.4859813,0.814814815,875.675675676,2.236068
16.6542056,0.814814815,875.675675676,2.236068
16.8224299,0.814814815,875.675675676,3.605551
16.9906542,0.814814815,875.675675676,3.605551
17.1588785,0.814814815,908.108108108,5.147815
17.3271028,0.814814815,940.540540541,3.5
